id,name,traffic_info
163218234,,
163219173,,
163219175,,
163219176,,
163219179,,
163430232,,
163494474,,
163674505,,
163674513,,
163674686,,
163674764,,
163675164,,
163675404,,
163710694,,
163710695,,
163710697,,
163710698,,
163710699,,
163710700,,
163710701,,
163710702,,
163710704,,
163710705,,
163710707,,
163710708,,
163710709,,
163710710,,
163710711,,
163710712,,
163710713,,
163710714,,
163710715,,
163710716,,
163710718,,
163710720,,
163710721,,
163710722,,
163710723,,
163710724,,
163710725,,
163710726,,
163710727,,
163710728,,
163710729,,
163710730,,
163710731,,
163710732,,
163710733,,
163710734,,
163711421,,
163711424,,
163711425,,
163711426,,
163711427,,
163711428,,
163711429,,
163711430,,
164070772,,
164071165,,
164071366,,
164185799,,
164185801,,
164185802,,
164185804,,
164185805,,
164185807,,
164185809,,
164185810,,
164185812,,
164185813,,
164185815,,
164185817,,
164185818,,
164185820,,
164185821,,
164185822,,
164185823,,
164185824,,
164185826,,
164185827,,
164185830,,
164185834,,
164185835,,
164185836,,
164185837,,
164185838,,
164185839,,
164185840,,
164185841,,
164185845,,
164185847,,
164185848,,
164185850,,
164185852,,
164185853,,
164185854,,
164185855,,
164185856,,
164185858,,
164185859,,
164185860,,
164185862,,
164185863,,
164185865,,
164185866,,
164185868,,
164185870,,
164185871,,
164185873,,
164185874,,
164185875,,
164185877,,
164185878,,
164185883,,
164185885,,
164185886,,
164443415,,
164446105,,
164446106,,
164446107,,
164591053,,
164591054,,
164591055,,
164596988,,
164793914,,
164939955,,
164939956,,
164939969,,
164939970,,
164940637,,
164940638,,
164940639,,
164940640,,
164940641,,
164940642,,
164940643,,
164940644,,
164940645,,
165032489,,
165032490,,
165032491,,
165032492,,
165032493,,
165032494,,
165032495,,
165032496,,
165032497,,
165032498,,
165032499,,
165032500,,
165032501,,
165032502,,
165032503,,
165032504,,
165032505,,
165032506,,
165032507,,
165032508,,
165032509,,
165032510,,
165488375,,
165488376,,
165506473,,
165506475,,
165506476,,
165506479,,
165506480,,
165506481,,
165506482,,
165506484,,
165506485,,
165506486,,
165506487,,
165506488,,
165506489,,
165506490,,
165506491,,
165506492,,
165506493,,
165678173,,
165678175,,
165745708,,
165838682,,
165838683,,
165838684,,
165838685,,
165838686,,
165838687,,
165838688,,
165838689,,
165838690,,
165838691,,
165838692,,
166100609,,
166100610,,
166100611,,
166100612,,
166102330,,
166102331,,
166656337,,
166656338,,
166656339,,
166656341,,
166656342,,
166656343,,
166656738,,
166685775,,
166685776,,
166685777,,
166685778,,
166685779,,
166685780,,
166685781,,
166685782,,
166685783,,
166685990,,
166687858,,
166688550,,
166688552,,
166688554,,
166688555,,
167020475,,
167020480,,
167513903,,
167514411,,
167514412,,
167517021,,
167522521,,
167523891,,
167799218,,
167799220,,
167799221,,
167907737,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
167907738,,
167907739,,
167907740,,
167907741,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
167907743,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
167907744,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
167907745,,
167907746,,
167907747,,
167908494,,
167908496,,
167908497,,
167908498,,
167919386,,
167919388,,
167919389,,
167919390,,
167919391,,
167920332,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
167920360,,
167920397,,
167921486,,
167922152,,
167922153,,
167922154,,
167922155,,
168257164,,
168257165,,
168257166,,
168257167,,
168257168,,
168469795,,
168469802,,
168469804,,
168469805,,
168481068,,
168481069,,
168481074,,
168481076,,
168484846,,
168497999,,
168498000,,
168498657,,
168613291,,
168613295,,
168618601,,
168711269,,
168716526,,
168716528,,
168725544,,
168725545,,
168725546,,
168725547,,
168725548,,
168725549,,
168725550,,
168725551,,
168725552,,
168725553,,
168725554,,
168725555,,
168725556,,
168725558,,
168725559,,
168725560,,
168725561,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168726135,,
168737310,,
168737311,,
168737312,,
168737316,,
168737320,,
168796805,,
168802784,,
168802787,,
168807552,,
168807553,,
168871538,,
168871539,,
168871541,,
168871542,,
168871543,,
168871546,,
168871547,,
168904428,,
168904429,,
168904430,,
168904431,,
168904432,,
168904433,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168904434,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168904437,,
168904438,,
168904439,,
168904440,,
168914458,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914459,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914460,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914461,,
168914463,,
168914464,,
168914465,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914466,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914467,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
168914469,,
168914470,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169044886,,
169044889,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169044890,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169044891,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169044892,,
169044893,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130569,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130570,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130571,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130572,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130573,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130574,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130576,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130577,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130578,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130579,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130580,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130581,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130582,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130583,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130584,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130585,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130586,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130587,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130590,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130594,,
169130595,,
169130596,,
169130597,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130598,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130599,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130600,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130603,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130608,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130609,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169130611,,
169130612,,
169130613,,
169130614,,
169130615,,
169130616,,
169130617,,
169132060,,
169132062,,
169132063,,
169132064,,
169132066,,
169132068,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132071,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132073,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132074,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132077,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132078,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132079,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132082,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132083,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132087,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169132088,,
169132092,,
169132093,,
169132094,,
169132095,,
169132097,,
169132099,,
169132101,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169134079,,
169154194,,
169154195,,
169238610,,
169240690,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240691,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240692,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240693,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240694,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240695,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240696,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240697,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240698,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169240700,,
169240701,,
169240702,,
169240703,,
169240704,,
169240705,,
169240706,,
169240707,,
169240708,,
169240709,,
169240710,,
169240711,,
169296314,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169296316,,
169347664,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347665,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347666,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347667,,
169347668,,
169347669,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347670,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347671,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169347672,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348565,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348568,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348570,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348572,,
169348574,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348576,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169348578,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169464751,,
169470801,,
169470805,,
169470807,,
169470808,,
169470810,,
169470812,,
169470813,,
169488963,,
169492543,,
169492551,,
169504243,,
169524603,,
169524604,,
169524605,,
169524606,,
169524607,,
169524608,,
169524611,,
169524612,,
169544330,,
169544331,,
169544332,,
169546160,,
169601505,,
169601506,,
169601507,,
169601513,,
169601514,,
169601515,,
169601516,,
169601518,,
169620384,,
169620385,,
169620386,,
169620387,,
169658531,,
169658532,,
169658542,,
169686579,,
169686581,,
169686582,,
169719913,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169719914,,
169719915,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169719916,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169722991,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169722995,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
169723000,,
169773227,,
169773228,,
169993438,,
169993440,,
169993442,,
169993443,,
169993444,,
169993445,,
169993447,,
169993448,,
169993451,,
169993452,,
169993453,,
170140868,,
170143508,,
170440974,,
170440975,,
170479889,,
170644473,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
170644474,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
170644475,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
170644476,,
170644477,,
170644478,,
170974674,,
170981120,,
170981123,,
170993800,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
170993801,,
170993811,,
171111507,,
171167614,,
171167615,,
171167616,,
171167617,,
171167618,,
171965766,,
171965767,,
171966469,,
171966470,,
171968357,,
171968358,,
171968602,,
171969954,,
171970528,,
171970529,,
171970530,,
171972933,,
172492853,,
172492854,,
172499654,,
172499657,,
172499658,,
172499659,,
172788035,,
172788036,,
172788037,,
172789463,,
172793162,,
172793164,,
172793166,,
172793170,,
172794384,,
172795329,,
172795330,,
172796784,,
172988006,,
173055933,,
173055934,,
173055937,,
173175994,,
173394349,,
173394350,,
173493700,,
173565543,,
173984934,,
173984938,,
173985556,,
174487629,,
174487631,,
174505775,,
174505776,,
174505777,,
174505786,,
174505795,,
174505798,,
174505799,,
174505800,,
174505806,,
174505810,,
174505812,,
174620230,,
174620231,,
174620232,,
174620233,,
174620234,,
174620235,,
174620236,,
174620237,,
174620238,,
174669223,,
174673970,,
174673971,,
174673972,,
174675095,,
174679133,,
174679136,,
174679137,,
174679138,,
174812260,,
174812266,,
175002394,,
175058866,,
175067555,,
175067556,,
175067557,,
175083586,,
175083587,,
175083588,,
175083589,,
175083591,,
175083592,,
175083593,,
175083594,,
175084242,,
175084243,,
175214745,,
175214746,,
175216234,,
175320179,,
175320180,,
175320181,,
175320183,,
175320185,,
175320186,,
175320188,,
175320189,,
175320190,,
175320191,,
175320194,,
175320195,,
175320196,,
175320198,,
175320850,,
175320851,,
175336205,,
175336207,,
175336208,,
175336210,,
175336213,,
175336214,,
175336216,,
175336217,,
175336218,,
175336219,,
175336221,,
175336222,,
175370933,,
175370935,,
175498770,,
175498771,,
175498772,,
175509062,,
175509063,,
175509064,,
175509065,,
175509066,,
175509068,,
175509069,,
175516368,,
175516376,,
175516381,,
175516384,,
175516389,,
175710281,,
175719807,,
175860739,,
175860740,,
175860741,,
175860742,,
175860743,,
175860744,,
175860745,,
175860746,,
175860747,,
175860748,,
175860749,,
175860750,,
175861894,,
175861898,,
175861900,,
175861901,,
175861903,,
175861904,,
175861906,,
175861913,,
175861914,,
175862511,,
175877497,,
176060690,,
176325042,,
176325044,,
176782285,,
176782291,,
176782293,,
176782295,,
176782297,,
176782298,,
176782299,,
176782302,,
176782303,,
176782304,,
176782306,,
176782308,,
176782311,,
176782313,,
176782315,,
176782316,,
176782321,,
176782324,,
176782326,,
176782328,,
176782330,,
176782332,,
176782334,,
176782335,,
177981102,,
178023248,,
178023249,,
178023250,,
178023252,,
178023253,,
178023254,,
178023255,,
178023256,,
178023257,,
178023258,,
178023259,,
178023260,,
178023261,,
178023262,,
178023264,,
178023265,,
178023266,,
178023267,,
178023268,,
178324482,,
178324483,,
178324484,,
178324486,,
178324488,,
178324489,,
178324491,,
179007040,,
179007568,,
179378640,,
179459076,,
179459077,,
179579433,,
179579434,,
179579436,,
179579437,,
180618787,,
180618789,,
180618790,,
181817582,,
181817584,,
181817586,,
181817589,,
181817591,,
181817594,,
181817596,,
181817598,,
181817600,,
181817601,,
181817602,,
181817603,,
181817605,,
181817607,,
181817609,,
181817613,,
181817614,,
181817615,,
181817616,,
181817618,,
181817619,,
181817621,,
181817623,,
181817627,,
181817628,,
181817629,,
181817630,,
181817631,,
181817632,,
181817637,,
181817639,,
182430434,,
182430436,,
182430439,,
182430442,,
182795578,,
182796780,,
183512767,,
183615744,,
184921017,,
184921018,,
184921021,,
184970282,,
184970283,,
184970284,,
184970285,,
184970286,,
184970287,,
184970288,,
184970289,,
184970290,,
184970291,,
184970292,,
184970293,,
184970294,,
184970295,,
184970296,,
184978740,,
184978741,,
184978742,,
184978743,,
184982728,,
184982731,,
184982736,,
184986871,,
184986872,,
184986878,,
185076401,,
185076402,,
185077507,,
185077514,,
185116260,,
186001346,,
186001347,,
186152974,,
186152979,,
186152980,,
186152981,,
186159665,,
186159666,,
186159667,,
186159668,,
186159669,,
186159670,,
187053422,,
187053424,,
187162624,,
187374359,,
187374360,,
187374361,,
187374362,,
187374363,,
187374364,,
187374365,,
187374366,,
187374367,,
188005726,,
188249167,,
188249842,,
188653427,,
188653429,,
188653431,,
188653433,,
188653435,,
188653437,,
188653440,,
188653442,,
188656322,,
188656323,,
188658259,,
188659088,,
188659863,,
188660570,,
188660571,,
188660572,,
188660573,,
188661333,,
188661334,,
188661335,,
188661336,,
188661337,,
188661338,,
188661339,,
188661340,,
188662011,,
188856845,,
188856848,,
188856851,,
188856854,,
188856855,,
188856856,,
188856858,,
189063910,,
189063911,,
189063912,,
189099791,,
189099792,,
189099793,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
190632887,,
190632888,,
190640107,,
190640373,,
190641342,,
190641345,,
190802875,,
190808195,,
190808202,,
190808207,,
191003273,,
191003274,,
191573846,,
191573847,,
191573848,,
191858223,,
191858413,,
191858617,,
191926582,,
192049179,,
192049181,,
192049185,,
192051095,,
192051531,,
192051532,,
192057273,,
192057490,,
192064909,,
192064911,,
192064912,,
192064914,,
192220434,,
192220436,,
192220437,,
192746772,,
192773866,,
192779064,,
192779066,,
192779068,,
193108231,,
193108232,,
193154573,,
193167473,,
193169557,,
193180530,,
193180982,,
193181869,,
193183646,,
193184445,,
193184448,,
193184939,,
193185216,,
193185269,,
193185675,,
193189665,,
193384535,,
193403377,,
193403378,,
193403379,,
193403380,,
193403381,,
193403382,,
193403383,,
193403384,,
193421327,,
193421328,,
193421329,,
193421330,,
193421331,,
193421332,,
193421333,,
193421334,,
193423356,,
193423357,,
193423359,,
193423361,,
193423362,,
193423364,,
193423365,,
193423367,,
193423368,,
193423373,,
193423374,,
193423375,,
193423376,,
193423377,,
193423378,,
193423379,,
193423380,,
193669948,,
193669949,,
193768729,,
193768730,,
193768731,,
193806970,,
193817165,,
193817166,,
193817167,,
193817168,,
193817169,,
193817170,,
193817171,,
193817172,,
193971470,,
194029135,,
194029137,,
194053905,,
194053947,,
194053948,,
194088626,,
194097821,,
194097822,,
194097823,,
194097824,,
194097825,,
194097826,,
194097827,,
194097828,,
194097829,,
194097830,,
194097831,,
194097836,,
194097837,,
194097838,,
194100328,,
194100329,,
194100330,,
194100443,,
194100444,,
194100445,,
194101442,,
194111099,,
194111101,,
194111102,,
194111103,,
194111104,,
194111106,,
194111107,,
194111109,,
194111110,,
194111111,,
194111112,,
194111113,,
194111114,,
194111115,,
194111117,,
194111118,,
194111119,,
194114400,,
194115549,,
194115550,,
194116308,,
194116309,,
194116310,,
194116311,,
194116312,,
194116313,,
194117358,,
194117362,,
194119096,,
194134273,,
194134275,,
194138145,,
194139413,,
194139414,,
194139542,,
194139543,,
194148455,,
194149560,,
194164917,,
194164919,,
194191465,,
194191467,,
194191468,,
194191469,,
194199088,,
194199090,,
194199091,,
194199092,,
194200146,,
194200149,,
194200151,,
194234987,,
194234988,,
194234989,,
194234990,,
194234991,,
194234992,,
194234993,,
194234995,,
194234996,,
194234997,,
194234998,,
194285966,,
194285967,,
194285970,,
194285972,,
194285973,,
194285974,,
194285975,,
194285976,,
194286374,,
194487424,,
194487425,,
194548462,,
194548463,,
194548466,,
194548467,,
194548468,,
194548469,,
194554995,,
194562367,,
194562370,,
194565895,,
194565896,,
194567468,,
194567469,,
194567470,,
194567472,,
194567474,,
194567475,,
194567476,,
194567477,,
194569205,,
194569206,,
194569207,,
194569208,,
194569209,,
194569210,,
194569211,,
194569212,,
194569213,,
194569214,,
194569215,,
194569216,,
194569692,,
194608123,,
194608124,,
194608125,,
194621667,,
194621668,,
194621671,,
194621672,,
194621673,,
194621674,,
194621675,,
194622514,,
194623157,,
194625257,,
194625565,,
194625566,,
194625567,,
194625568,,
194636586,,
194738821,,
194739064,,
194739065,,
194740083,,
194740084,,
194740085,,
194740086,,
194911117,,
194911118,,
194911119,,
194911120,,
194966729,,
195098730,,
195098732,,
195098733,,
195098735,,
195168920,,
195168921,,
195213354,,
195424096,,
195424269,,
195424271,,
195424272,,
195460813,,
195460814,,
195460816,,
195526998,,
195647598,,
195817886,,
195818899,,
195818901,,
195818902,,
195818903,,
195818905,,
195818906,,
195819982,,
195819983,,
195819984,,
195819985,,
195819986,,
195819987,,
195819988,,
195963690,,
195963692,,
195972570,,
195972571,,
195972572,,
195972573,,
195972574,,
196639469,,
196639470,,
196639471,,
196639472,,
196639473,,
196639474,,
196639475,,
196639476,,
196639477,,
196639480,,
196639481,,
196639483,,
196639484,,
196644048,,
196644053,,
196644054,,
196644056,,
196644058,,
196644060,,
196644062,,
196644064,,
196644065,,
196644067,,
196644069,,
196644071,,
196644073,,
196644074,,
196644075,,
196644078,,
196650672,,
196650673,,
196650674,,
196650675,,
196650676,,
196650677,,
196650678,,
196650679,,
196650680,,
196650681,,
196650682,,
196650683,,
196650684,,
196653153,,
196653154,,
196653155,,
196653156,,
196653157,,
196653158,,
196655598,,
196655599,,
196655600,,
196655601,,
196655602,,
196655603,,
196656262,,
197607378,,
197607379,,
197607380,,
197607381,,
197607382,,
197607383,,
197607384,,
197607385,,
197607386,,
197644356,,
197644358,,
197648684,,
197648685,,
197648686,,
197648687,,
197649594,,
197649595,,
197654829,,
197654830,,
197654831,,
197654832,,
197844068,,
197844069,,
197845128,,
197934272,,
197934275,,
197934280,,
197934282,,
197934285,,
197934286,,
197934288,,
197934291,,
197994220,,
197994221,,
197994222,,
198008370,,
198008371,,
198008373,,
198008374,,
198008380,,
198011276,,
198011277,,
198011278,,
198033556,,
198033557,,
198119406,,
198119407,,
198119408,,
198119409,,
198119410,,
198119411,,
198119412,,
198121999,,
198124866,,
198124867,,
198124868,,
198124869,,
198153006,,
198153007,,
198153008,,
198153009,,
198153010,,
198153011,,
198153012,,
198153013,,
198153014,,
198153015,,
198153016,,
198153017,,
198153018,,
198153019,,
198153020,,
198153021,,
198153022,,
198153023,,
198153024,,
198153025,,
198153026,,
198153027,,
198153028,,
198153029,,
198153030,,
198153031,,
198153032,,
198153033,,
198153034,,
198153035,,
198153036,,
198153037,,
198153038,,
198153039,,
198156221,,
198168519,,
198168520,,
198168523,,
198168524,,
198168525,,
198168526,,
198168527,,
198168528,,
198168529,,
198168530,,
198168531,,
198168533,,
198176403,,
198177619,,
198653925,,
198659907,,
198675583,,
198675584,,
199280278,,
199280649,,
199280650,,
199280651,,
199280652,,
199280653,,
199280654,,
199280655,,
199280656,,
199280657,,
199281846,,
199281847,,
199358841,,
199358844,,
199523866,,
199523867,,
200011034,,
200018873,,
200026742,,
200089533,,
200089534,,
200089535,,
200089536,,
200161210,,
200289772,,
200289773,,
200291947,,
200291948,,
200723080,,
200723081,,
200723082,,
200723083,,
200723084,,
200723086,,
200723087,,
200723089,,
200723092,,
200733811,,
200742247,,
200742248,,
200742249,,
200888040,,
200888752,,
201143799,,
201143800,,
201143802,,
201143804,,
201143807,,
201148638,,
201150870,,
201293003,,
201293004,,
201293005,,
201295666,,
201312173,,
201312174,,
201312895,,
201375090,,
201375091,,
201375092,,
201375996,,
201375997,,
201375998,,
201377048,,
201378667,,
201508683,,
201508684,,
201508685,,
201508686,,
201508687,,
201508688,,
201508689,,
201508690,,
201508692,,
201512301,,
201512302,,
201512303,,
201512304,,
201512306,,
201512352,,
201512353,,
201512354,,
201512355,,
201512356,,
201512381,,
201514022,,
201514119,,
202066999,,
202526150,,
202526151,,
202526229,,
202527081,,
202527997,,
202528675,,
202528677,,
202528678,,
202528680,,
202528681,,
202528682,,
202528683,,
202529595,,
202529899,,
202529900,,
202900606,,
203177725,,
203177726,,
203179159,,
203181994,,
203182078,,
203182367,,
203182803,,
203184577,,
203186013,,
203186014,,
203186015,,
203186016,,
203186018,,
203186019,,
203186682,,
203187845,,
203187846,,
203187847,,
203187879,,
203187880,,
203187882,,
203303007,,
203303008,,
203305941,,
203630554,,
203630964,,
203632753,,
203890234,,
203890235,,
203890240,,
203890241,,
203890242,,
203890244,,
203890247,,
203890248,,
204186646,,
204233154,,
204616504,,
204621355,,
204621371,,
204668878,,
204736293,,
204736294,,
204736295,,
204736296,,
204736298,,
204736299,,
204736300,,
204736303,,
204736304,,
204736305,,
204736306,,
204736307,,
204736308,,
204736309,,
204736311,,
204736312,,
204736313,,
204736314,,
204736315,,
204736317,,
204736318,,
204736319,,
204736320,,
204736321,,
204736322,,
204736323,,
204736324,,
204736325,,
204736326,,
204736327,,
204765120,,
204765123,,
204765124,,
204765125,,
204765126,,
204765127,,
204765128,,
204765130,,
204765131,,
204765132,,
204765133,,
204765134,,
204765135,,
204765137,,
204765139,,
204765140,,
204765141,,
204765142,,
204765143,,
204765144,,
204765145,,
204765147,,
204765148,,
204765149,,
204765150,,
204765151,,
204765152,,
204765153,,
204765154,,
204765155,,
204765156,,
204765157,,
204765158,,
204765159,,
204807228,,
204807230,,
204807231,,
204851483,,
204851484,,
204851485,,
204851486,,
204851488,,
204851489,,
204851490,,
204851492,,
204851493,,
204851494,,
204851495,,
204851496,,
204851497,,
204851498,,
204851500,,
204851501,,
204851502,,
204851503,,
204851505,,
204851506,,
204851507,,
204851508,,
204851509,,
204851510,,
204851511,,
204851512,,
204851513,,
204851521,,
204851522,,
204851524,,
204851528,,
204851534,,
204851537,,
204851539,,
204863456,,
204863457,,
204863458,,
204863459,,
204863460,,
204863461,,
204863462,,
204863463,,
204863464,,
204863465,,
204863466,,
204863467,,
204863468,,
204863469,,
204863470,,
204863472,,
204863473,,
204863474,,
204863475,,
204863476,,
204863477,,
204875524,,
204875525,,
204875526,,
204875527,,
204875528,,
204875529,,
204875530,,
204875531,,
204875532,,
204875533,,
204875534,,
204875536,,
204875537,,
204875538,,
204875539,,
204875540,,
204875541,,
204875543,,
204875544,,
204875545,,
204875548,,
204875549,,
204877337,,
204877345,,
204877347,,
204877350,,
204877353,,
204877354,,
204877355,,
204877356,,
204877357,,
204877360,,
205015391,,
205015392,,
205015393,,
205015394,,
205015395,,
205015398,,
205015399,,
205015400,,
205015401,,
205015402,,
205015403,,
205015404,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
205015407,,
205015408,,
205015409,,
205015414,,
205015427,,
205015428,,
205015429,,
205015430,,
205015431,,
205015432,,
205015433,,
205015434,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
205015436,,
205105468,,
205105473,,
206289371,,
206289372,,
206290734,,
206308222,,
207617968,,
207617969,,
207617970,,
207617971,,
207617972,,
207617973,,
207617974,,
207617975,,
207617976,,
207617977,,
207617978,,
207617979,,
207617980,,
207617981,,
207617982,,
207617983,,
207617984,,
207617985,,
207617986,,
207617987,,
207787072,,
207787074,,
207787077,,
207787079,,
207787081,,
207787083,,
207787084,,
207787088,,
207787090,,
207787091,,
207787093,,
207787095,,
207787097,,
207787098,,
207787100,,
207787101,,
207787102,,
207787106,,
207787108,,
207787110,,
207787116,,
207787118,,
207787120,,
207787124,,
207787126,,
207787128,,
207787130,,
207787131,,
207787133,,
207787136,,
207793326,,
207793327,,
207793328,,
207793329,,
207793330,,
207891571,,
207971472,,
207971473,,
207971475,,
207971478,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
207979566,,
207979568,,
207979569,,
207979570,,
207979571,,
207979572,,
208068278,,
208068279,,
208068280,,
208068281,,
208068283,,
208068284,,
208068285,,
208068286,,
208348256,,
208617637,,
208668775,,
208889160,,
208889161,,
208889162,,
208889163,,
208889164,,
208889165,,
208889167,,
208889170,,
208978481,,
208978482,,
208978483,,
208978484,,
208978486,,
208978487,,
208978488,,
208978489,,
208978490,,
208978491,,
208978492,,
208978496,,
208978497,,
208978498,,
208978499,,
208978501,,
208978502,,
208978503,,
208978504,,
208978506,,
208978508,,
208978509,,
208978511,,
208978527,,
208979371,,
208979373,,
208979375,,
208979379,,
208979381,,
208979382,,
209580686,,
209580687,,
209836744,,
209836746,,
209836747,,
209836749,,
209855573,,
209855574,,
209855575,,
209855577,,
209855578,,
209855579,,
209855580,,
209855582,,
209855583,,
209867458,,
209867460,,
210018265,,
210018266,,
210018267,,
210018268,,
210018269,,
210037734,,
210037737,,
210037740,,
210040880,,
210040957,,
210056247,,
210056248,,
210056249,,
210056250,,
210056251,,
210056252,,
210056253,,
210056254,,
210056255,,
210056256,,
210056257,,
210057419,,
210071828,,
210071829,,
210103043,,
210103045,,
210103047,,
210103095,,
210103096,,
210103097,,
210103098,,
210103099,,
210103100,,
210103101,,
210103102,,
210103105,,
210103107,,
210103109,,
210103111,,
210103112,,
210103113,,
210103114,,
